Source,Experiment,Dog,Trial,Type,Button,Time,Total Length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,16.156,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,17.177,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,17.597,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,21.261,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,22.402,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,26.666,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,27.027,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,28.888,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,49.135,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,51.111,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
IPC_Bastian_Trial1,IPC,Bastian,1,Press,Play,2.342,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Bastian_Trial1,IPC,Bastian,1,Press,Play,24.204,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Bastian_Trial2,IPC,Bastian,2,Press,Daxing,1.261,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Bastian_Trial3,IPC,Bastian,3,Press,Food,19.099,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Bastian_Trial4,IPC,Bastian,4,Press,Outside,0.06,60,60,,Door-Directed Behaviors,,Sitting / Lying by Door,POINT
IPC_Buster_Trial1,IPC,Buster,1,Press,Daxing,9.9,60,60,,Lip/Nose Licking,,,POINT
IPC_Buster_Trial1,IPC,Buster,1,Press,Daxing,22.702,60,60,,Lip/Nose Licking,,,POINT
IPC_Buster_Trial1,IPC,Buster,1,Press,Daxing,28.385,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Buster_Trial1,IPC,Buster,1,Press,Daxing,32.432,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Buster_Trial1,IPC,Buster,1,Press,Daxing,40.54,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Buster_Trial1,IPC,Buster,1,Press,Daxing,43.723,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Buster_Trial1,IPC,Buster,1,Press,Daxing,52.072,60,60,,Lip/Nose Licking,,,POINT
IPC_Buster_Trial2,IPC,Buster,2,Press,Food,0,60,60,,Lip/Nose Licking,,,POINT
IPC_Buster_Trial2,IPC,Buster,2,Press,Food,5.285,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Buster_Trial2,IPC,Buster,2,Press,Food,10.69,60,60,,Lip/Nose Licking,,,POINT
IPC_Buster_Trial2,IPC,Buster,2,Press,Food,59.459,60,60,,Lip/Nose Licking,,,POINT
IPC_Buster_Trial3,IPC,Buster,3,Press,Play,13.813,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Buster_Trial3,IPC,Buster,3,Press,Play,22.702,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Buster_Trial3,IPC,Buster,3,Press,Play,41.741,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Buster_Trial3,IPC,Buster,3,Press,Play,43.063,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Chester_Trial1,IPC,Chester,1,Press,Food,48.168,60,60,,Lip/Nose Licking,,,POINT
IPC_Chester_Trial1,IPC,Chester,1,Press,Food,49.309,60,60,,Lip/Nose Licking,,,POINT
IPC_Chester_Trial1,IPC,Chester,1,Press,Food,57.177,60,60,,Lip/Nose Licking,,,POINT
IPC_Chester_Trial2,IPC,Chester,2,Press,Play,19.579,60,60,,Lip/Nose Licking,,,POINT
IPC_Chester_Trial3,IPC,Chester,3,Press,Outside,9.369,60,60,,Lip/Nose Licking,,,POINT
IPC_Chuckles_Trial1,IPC,Chuckles,1,Press,Outside,41.321,60,60,,Lip/Nose Licking,,,POINT
IPC_Chuckles_Trial2,IPC,Chuckles,2,Press,Food,49.969,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
IPC_Chuckles_Trial2,IPC,Chuckles,2,Press,Food,50.09,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
IPC_Chuckles_Trial2,IPC,Chuckles,2,Press,Food,52.012,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
IPC_Chuckles_Trial2,IPC,Chuckles,2,Press,Food,54.834,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Chuckles_Trial2,IPC,Chuckles,2,Press,Food,55.015,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Chuckles_Trial3,IPC,Chuckles,3,Press,Play,0.18,60,60,,Lip/Nose Licking,,,POINT
IPC_Chuckles_Trial4,IPC,Chuckles,4,Press,Daxing,8.888,60,60,,Lip/Nose Licking,,,POINT
IPC_Dillon_Trial2,IPC,Dillon,2,Press,Daxing,33.873,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Dillon_Trial2,IPC,Dillon,2,Press,Daxing,47.927,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Dillon_Trial2,IPC,Dillon,2,Press,Daxing,48.108,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Dillon_Trial3,IPC,Dillon,3,Press,Outside,43.963,60,60,,Lip/Nose Licking,,,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,6.606,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,7.267,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,12.492,60,60,,Door-Directed Behaviors,,Touching Door,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,20.136,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,21.081,60,60,,Door-Directed Behaviors,,Touching Door,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,37.477,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,42.402,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,44.924,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,45.225,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
IPC_Dillon_Trial4,IPC,Dillon,4,Press,Play,45.585,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
IPC_Eleanor_Trial1,IPC,Eleanor,1,Press,Play,5.645,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor_Trial1,IPC,Eleanor,1,Press,Play,23.723,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor_Trial1,IPC,Eleanor,1,Press,Play,24.864,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor_Trial2,IPC,Eleanor,2,Press,Daxing,2.702,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor_Trial2,IPC,Eleanor,2,Press,Daxing,3.543,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor_Trial3,IPC,Eleanor,3,Press,Outside,13.753,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor_Trial3,IPC,Eleanor,3,Press,Outside,15.015,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor_Trial3,IPC,Eleanor,3,Press,Outside,53.153,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor_Trial3,IPC,Eleanor,3,Press,Outside,54.774,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor2_Trial2,IPC,Eleanor2,2,Press,Outside,0.9,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor2_Trial2,IPC,Eleanor2,2,Press,Outside,53.033,60,60,,Lip/Nose Licking,,,POINT
IPC_Eleanor2_Trial2,IPC,Eleanor2,2,Press,Outside,55.075,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial2,IPC,Frank,2,Press,Food,15.015,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Frank_Trial2,IPC,Frank,2,Press,Food,44.144,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial2,IPC,Frank,2,Press,Food,48.528,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial2,IPC,Frank,2,Press,Food,49.609,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial2,IPC,Frank,2,Press,Food,51.471,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial2,IPC,Frank,2,Press,Food,53.093,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial3,IPC,Frank,3,Press,Outside,15.495,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial3,IPC,Frank,3,Press,Outside,28.168,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial3,IPC,Frank,3,Press,Outside,50.09,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial4,IPC,Frank,4,Press,Daxing,15.435,60,60,,Lip/Nose Licking,,,POINT
IPC_Frank_Trial4,IPC,Frank,4,Press,Daxing,50.87,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial1,IPC,Gibson,1,Press,Daxing,5.825,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial1,IPC,Gibson,1,Press,Daxing,7.207,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial1,IPC,Gibson,1,Press,Daxing,9.369,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial1,IPC,Gibson,1,Press,Daxing,17.717,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial1,IPC,Gibson,1,Press,Daxing,26.546,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial1,IPC,Gibson,1,Press,Daxing,32.552,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial2,IPC,Gibson,2,Press,Play,10.27,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial2,IPC,Gibson,2,Press,Play,16.036,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Gibson_Trial2,IPC,Gibson,2,Press,Play,23.303,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Gibson_Trial2,IPC,Gibson,2,Press,Play,42.642,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Gibson_Trial2,IPC,Gibson,2,Press,Play,42.702,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Gibson_Trial3,IPC,Gibson,3,Press,Food,8.408,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial3,IPC,Gibson,3,Press,Food,17.357,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial3,IPC,Gibson,3,Press,Food,53.636,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial3,IPC,Gibson,3,Press,Food,59.039,60,60,,Lip/Nose Licking,,,POINT
IPC_Gibson_Trial4,IPC,Gibson,4,Press,Outside,24.984,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,11.051,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,12.732,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,29.189,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,30.99,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,36.156,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,37.297,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,43.663,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,45.645,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,48.348,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,51.171,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,52.252,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,53.213,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,54.474,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial1,IPC,Gracie,1,Press,Play,55.615,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial2,IPC,Gracie,2,Press,Daxing,30.21,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial2,IPC,Gracie,2,Press,Daxing,30.87,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial2,IPC,Gracie,2,Press,Daxing,54.774,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial3,IPC,Gracie,3,Press,Food,28.948,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial3,IPC,Gracie,3,Press,Food,30.39,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial4,IPC,Gracie,4,Press,Outside,9.489,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial4,IPC,Gracie,4,Press,Outside,24.204,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial4,IPC,Gracie,4,Press,Outside,43.363,60,60,,Lip/Nose Licking,,,POINT
IPC_Gracie_Trial4,IPC,Gracie,4,Press,Outside,45.645,60,60,,Lip/Nose Licking,,,POINT
IPC_Izzy_Trial1,IPC,Izzy,1,Press,Outside,16.456,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Izzy_Trial1,IPC,Izzy,1,Press,Outside,44.924,60,60,,Lip/Nose Licking,,,POINT
IPC_Izzy_Trial2,IPC,Izzy,2,Press,Play,6.306,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Izzy_Trial2,IPC,Izzy,2,Press,Play,6.366,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Izzy_Trial2,IPC,Izzy,2,Press,Play,9.309,60,60,,Door-Directed Behaviors,,Touching Door,POINT
IPC_Izzy_Trial2,IPC,Izzy,2,Press,Play,34.294,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Izzy_Trial2,IPC,Izzy,2,Press,Play,34.354,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Izzy_Trial2,IPC,Izzy,2,Press,Play,39.159,60,60,,Door-Directed Behaviors,,Touching Door,POINT
IPC_Izzy_Trial2,IPC,Izzy,2,Press,Play,47.987,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Izzy_Trial2,IPC,Izzy,2,Press,Play,48.708,60,60,,Door-Directed Behaviors,,Sitting / Lying by Door,POINT
IPC_Izzy_Trial2,IPC,Izzy,2,Press,Play,51.351,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Izzy_Trial3,IPC,Izzy,3,Press,Daxing,37.885,60,60,,Lip/Nose Licking,,,POINT
IPC_Izzy_Trial3,IPC,Izzy,3,Press,Daxing,52.432,60,60,,Lip/Nose Licking,,,POINT
IPC_Izzy_Trial3,IPC,Izzy,3,Press,Daxing,53.993,60,60,,Lip/Nose Licking,,,POINT
IPC_Jumbo_Trial1,IPC,Jumbo,1,Press,Outside,0,60,60,,Door-Directed Behaviors,,Sitting / Lying by Door,POINT
IPC_Jumbo_Trial1,IPC,Jumbo,1,Press,Outside,47.087,60,60,,Door-Directed Behaviors,,Sitting / Lying by Door,POINT
IPC_Jumbo_Trial1,IPC,Jumbo,1,Press,Outside,49.069,60,60,,Lip/Nose Licking,,,POINT
IPC_Jumbo_Trial1,IPC,Jumbo,1,Press,Outside,57.357,60,60,,Lip/Nose Licking,,,POINT
IPC_Jumbo_Trial2,IPC,Jumbo,2,Press,Play,6.366,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Jumbo_Trial2,IPC,Jumbo,2,Press,Play,6.426,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Jumbo_Trial2,IPC,Jumbo,2,Press,Play,12.072,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial2,IPC,Jumbo,2,Press,Play,29.489,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,0.06,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,0.12,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,0.42,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,10.93,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,11.171,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,25.705,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,26.066,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,42.762,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,44.804,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,46.246,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,48.348,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,48.768,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,49.069,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,54.234,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,55.615,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,57.357,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial3,IPC,Jumbo,3,Press,Food,57.417,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,0.06,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,0.36,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,3.663,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,6.606,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,7.207,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,37.237,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,38.738,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,38.978,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,40.06,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,44.564,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,55.315,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,55.615,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Jumbo_Trial4,IPC,Jumbo,4,Press,Daxing,59.939,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Juniper_Trial1,IPC,Juniper,1,Press,Outside,3.723,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Juniper_Trial1,IPC,Juniper,1,Press,Outside,4.504,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Juniper_Trial1,IPC,Juniper,1,Press,Outside,45.465,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Juniper_Trial1,IPC,Juniper,1,Press,Outside,45.945,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Juniper_Trial2,IPC,Juniper,2,Press,Daxing,5.225,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Juniper_Trial2,IPC,Juniper,2,Press,Daxing,6.426,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Juniper_Trial3,IPC,Juniper,3,Press,Food,12.852,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Juniper_Trial3,IPC,Juniper,3,Press,Food,13.153,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Juniper_Trial4,IPC,Juniper,4,Press,Play,31.111,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Juniper_Trial4,IPC,Juniper,4,Press,Play,31.291,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Juno_Trial1,IPC,Juno,1,Press,Food,0.72,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Juno_Trial1,IPC,Juno,1,Press,Food,0.84,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Juno_Trial2,IPC,Juno,2,Press,Play,19.159,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Juno_Trial2,IPC,Juno,2,Press,Play,19.339,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Juno_Trial2,IPC,Juno,2,Press,Play,21.741,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Juno_Trial3,IPC,Juno,3,Press,Daxing,6.726,60,60,,Lip/Nose Licking,,,POINT
IPC_Juno_Trial3,IPC,Juno,3,Press,Daxing,7.747,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
IPC_Juno_Trial3,IPC,Juno,3,Press,Daxing,7.867,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
IPC_Juno_Trial3,IPC,Juno,3,Press,Daxing,9.849,60,60,,Lip/Nose Licking,,,POINT
IPC_Juno_Trial3,IPC,Juno,3,Press,Daxing,13.933,60,60,,Lip/Nose Licking,,,POINT
IPC_Juno_Trial4,IPC,Juno,4,Press,Outside,0,60,60,,Lip/Nose Licking,,,POINT
IPC_Juno_Trial4,IPC,Juno,4,Press,Outside,18.498,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
IPC_Juno_Trial4,IPC,Juno,4,Press,Outside,18.678,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
IPC_Juno_Trial4,IPC,Juno,4,Press,Outside,18.978,60,60,,Lip/Nose Licking,,,POINT
IPC_Juno_Trial4,IPC,Juno,4,Press,Outside,20.3,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
IPC_Juno_Trial4,IPC,Juno,4,Press,Outside,24.324,60,60,,Lip/Nose Licking,,,POINT
IPC_Juno_Trial4,IPC,Juno,4,Press,Outside,27.207,60,60,,Lip/Nose Licking,,,POINT
IPC_Juno_Trial4,IPC,Juno,4,Press,Outside,33.153,60,60,,Lip/Nose Licking,,,POINT
IPC_Kitsune_Trial1,IPC,Kitsune,1,Press,Play,50.27,60,60,,Lip/Nose Licking,,,POINT
IPC_Kitsune_Trial2,IPC,Kitsune,2,Press,Outside,21.501,60,60,,Lip/Nose Licking,,,POINT
IPC_Kitsune_Trial3,IPC,Kitsune,3,Press,Food,21.561,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
IPC_Kitsune_Trial3,IPC,Kitsune,3,Press,Food,22.162,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Kitsune_Trial3,IPC,Kitsune,3,Press,Food,48.828,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Kitsune_Trial3,IPC,Kitsune,3,Press,Food,52.972,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Kitsune_Trial4,IPC,Kitsune,4,Press,Daxing,27.567,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Kitsune_Trial4,IPC,Kitsune,4,Press,Daxing,43.423,60,60,,Lip/Nose Licking,,,POINT
IPC_Kitsune_Trial4,IPC,Kitsune,4,Press,Daxing,49.489,60,60,,Lip/Nose Licking,,,POINT
IPC_Lobo_Trial1,IPC,Lobo,1,Press,Food,16.576,60,60,,Lip/Nose Licking,,,POINT
IPC_Lobo_Trial1,IPC,Lobo,1,Press,Food,18.618,60,60,,Lip/Nose Licking,,,POINT
IPC_Lobo_Trial1,IPC,Lobo,1,Press,Food,20.48,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
IPC_Lobo_Trial1,IPC,Lobo,1,Press,Food,20.54,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
IPC_Lobo_Trial1,IPC,Lobo,1,Press,Food,44.264,60,60,,Lip/Nose Licking,,,POINT
IPC_Lobo_Trial2,IPC,Lobo,2,Press,Outside,10.69,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Lobo_Trial2,IPC,Lobo,2,Press,Outside,10.81,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Lobo_Trial3,IPC,Lobo,3,Press,Play,38.498,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
IPC_Lobo_Trial3,IPC,Lobo,3,Press,Play,38.918,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
IPC_Lobo_Trial3,IPC,Lobo,3,Press,Play,41.501,60,60,,Lip/Nose Licking,,,POINT
IPC_Lobo_Trial4,IPC,Lobo,4,Press,Daxing,52.072,60,60,,Lip/Nose Licking,,,POINT
IPC_Luna_Trial3,IPC,Luna,3,Press,Food,0.78,60,60,,Food-Directed Behaviors,,Sitting / Lying by bowl,POINT
IPC_Luna_Trial3,IPC,Luna,3,Press,Food,4.924,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Luna_Trial3,IPC,Luna,3,Press,Food,8.888,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
